════════════════════════════════════════════════════════════
REGRESIÓN SIMBÓLICA CON DEAP — RESULTADOS
Fecha: 2026-06-11 01:56:55
════════════════════════════════════════════════════════════

Función objetivo : cos(((x + y) + (3 + 1)))
Población        : 300
Generaciones     : 100
P(cruza)         : 0.8
P(mutación)      : 0.2
Peso complejidad : 0.001
Umbral parada    : 0.0001
Parada anticipada: No

────────────────────────────────────────
MEJOR INDIVIDUO
────────────────────────────────────────
Árbol       : np_sin(np_add(-7, np_add(y, x)))
Nodos       : 6
Profundidad : 3
Fitness     : 6.009797e-03
Expresión   : sin(x + y - 7.0)

────────────────────────────────────────
MÉTRICAS DE CALIDAD
────────────────────────────────────────
  MSE   : 9.796541e-06
  RMSE  : 3.129943e-03
  MAE   : 2.818161e-03
  R²    : 9.999804e-01

────────────────────────────────────────
EVOLUCIÓN POR GENERACIÓN
────────────────────────────────────────
  Gen         MSE mín   Tam. prom
    0    5.028372e-01        4.96
    1    5.018372e-01        4.88
    2    5.018372e-01        4.94
    3    5.018372e-01        4.41
    4    5.018372e-01        2.82
    5    5.018372e-01        2.27
    6    5.018372e-01        2.16
    7    5.018372e-01        2.18
    8    5.018372e-01        2.14
    9    5.018372e-01        2.12
   10    5.018372e-01        2.08
   11    5.018372e-01        2.17
   12    5.018372e-01        2.22
   13    5.018372e-01        2.27
   14    5.018372e-01        2.21
   15    5.018372e-01        2.18
   16    5.018372e-01        2.22
   17    5.018372e-01        2.17
   18    5.018372e-01        2.09
   19    5.008372e-01        2.04
   20    5.008372e-01        2.19
   21    5.008372e-01        2.10
   22    5.008372e-01        1.89
   23    5.008372e-01        1.37
   24    5.008372e-01        1.28
   25    5.008372e-01        1.26
   26    5.008372e-01        1.09
   27    5.008372e-01        1.36
   28    2.476093e-01        1.24
   29    2.476093e-01        1.24
   30    2.476093e-01        1.52
   31    2.476093e-01        2.21
   32    2.476093e-01        3.43
   33    2.476093e-01        4.04
   34    2.476093e-01        4.02
   35    2.476093e-01        4.03
   36    2.476093e-01        3.93
   37    2.476093e-01        4.00
   38    2.476093e-01        4.09
   39    2.476093e-01        4.06
   40    1.643829e-01        4.08
   41    1.643829e-01        4.02
   42    1.864861e-02        4.22
   43    1.864861e-02        4.28
   44    1.864861e-02        4.72
   45    1.864861e-02        4.93
   46    1.864861e-02        5.37
   47    1.864861e-02        5.58
   48    1.622613e-02        5.83
   49    1.622613e-02        6.65
   50    1.622613e-02        6.67
   51    1.622613e-02        6.91
   52    1.622613e-02        7.23
   53    1.622613e-02        7.42
   54    1.622613e-02        7.47
   55    1.622613e-02        7.38
   56    6.009797e-03        6.98
   57    6.009797e-03        7.33
   58    6.009797e-03        6.88
   59    6.009797e-03        7.16
   60    6.009797e-03        7.19
   61    6.009797e-03        6.97
   62    6.009797e-03        6.81
   63    6.009797e-03        6.49
   64    6.009797e-03        6.08
   65    6.009797e-03        6.04
   66    6.009797e-03        5.80
   67    6.009797e-03        5.68
   68    6.009797e-03        5.78
   69    6.009797e-03        5.64
   70    6.009797e-03        5.69
   71    6.009797e-03        5.83
   72    6.009797e-03        5.70
   73    6.009797e-03        5.64
   74    6.009797e-03        5.65
   75    6.009797e-03        5.64
   76    6.009797e-03        5.61
   77    6.009797e-03        5.65
   78    6.009797e-03        5.77
   79    6.009797e-03        5.80
   80    6.009797e-03        5.77
   81    6.009797e-03        5.78
   82    6.009797e-03        5.70
   83    6.009797e-03        5.54
   84    6.009797e-03        5.79
   85    6.009797e-03        5.69
   86    6.009797e-03        5.73
   87    6.009797e-03        5.52
   88    6.009797e-03        5.97
   89    6.009797e-03        5.77
   90    6.009797e-03        5.82
   91    6.009797e-03        5.65
   92    6.009797e-03        5.79
   93    6.009797e-03        5.88
   94    6.009797e-03        5.69
   95    6.009797e-03        5.83
   96    6.009797e-03        5.75
   97    6.009797e-03        5.63
   98    6.009797e-03        5.88
   99    6.009797e-03        5.85
  100    6.009797e-03        5.82
