════════════════════════════════════════════════════════════
REGRESIÓN SIMBÓLICA CON DEAP — RESULTADOS
Fecha: 2026-06-08 00:09:48
════════════════════════════════════════════════════════════

Función objetivo : x**2 + y**2*x**2 + 1
Población        : 300
Generaciones     : 250
P(cruza)         : 0.8
P(mutación)      : 0.1
Peso complejidad : 0.005
Umbral parada    : 0.0001
Parada anticipada: No

────────────────────────────────────────
MEJOR INDIVIDUO
────────────────────────────────────────
Árbol       : add(sub(mul(mul(y, y), mul(x, x)), -1), mul(x, x))
Nodos       : 13
Profundidad : 4
Fitness     : 6.500000e-02
Expresión   : x**2*y**2 + x**2 + 1

────────────────────────────────────────
MÉTRICAS DE CALIDAD
────────────────────────────────────────
  MSE   : 6.082585e-30
  RMSE  : 2.466290e-15
  MAE   : 1.925069e-16
  R²    : 1.000000e+00

────────────────────────────────────────
EVOLUCIÓN POR GENERACIÓN
────────────────────────────────────────
  Gen         MSE mín   Tam. prom
  181    1.150000e-01       37.96
  182    1.150000e-01       38.05
  183    1.150000e-01       37.17
  184    1.150000e-01       37.96
  185    1.150000e-01       39.00
  186    1.150000e-01       39.88
  187    1.150000e-01       38.31
  188    1.150000e-01       35.01
  189    1.150000e-01       34.63
  190    1.150000e-01       34.34
  191    1.150000e-01       33.61
  192    1.150000e-01       32.36
  193    1.150000e-01       33.74
  194    8.500000e-02       34.32
  195    8.500000e-02       36.86
  196    8.500000e-02       37.32
  197    8.500000e-02       36.44
  198    8.500000e-02       36.98
  199    8.500000e-02       39.59
  200    8.500000e-02       40.99
  201    8.500000e-02       40.13
  202    8.500000e-02       40.26
  203    8.500000e-02       37.80
  204    8.500000e-02       40.35
  205    8.500000e-02       38.81
  206    8.500000e-02       38.14
  207    8.500000e-02       39.50
  208    1.150000e-01       37.65
  209    1.150000e-01       37.10
  210    1.150000e-01       39.11
  211    1.150000e-01       38.06
  212    1.150000e-01       37.78
  213    1.150000e-01       37.90
  214    1.150000e-01       39.32
  215    1.150000e-01       39.58
  216    1.150000e-01       37.43
  217    1.150000e-01       37.48
  218    1.150000e-01       37.71
  219    1.150000e-01       38.64
  220    1.150000e-01       40.07
  221    1.150000e-01       41.59
  222    1.150000e-01       44.24
  223    1.150000e-01       43.96
  224    1.150000e-01       42.81
  225    1.150000e-01       45.21
  226    1.150000e-01       43.25
  227    1.150000e-01       41.12
  228    1.150000e-01       38.90
  229    1.150000e-01       38.81
  230    1.150000e-01       37.36
  231    1.150000e-01       37.27
  232    1.150000e-01       36.65
  233    1.150000e-01       36.62
  234    1.150000e-01       34.70
  235    1.150000e-01       36.12
  236    8.500000e-02       39.07
  237    1.150000e-01       40.64
  238    1.150000e-01       36.09
  239    1.150000e-01       35.59
  240    1.150000e-01       39.64
  241    1.150000e-01       36.86
  242    1.150000e-01       34.20
  243    1.150000e-01       35.80
  244    8.500000e-02       37.37
  245    1.050000e-01       39.66
  246    1.050000e-01       40.15
  247    1.150000e-01       40.55
  248    1.150000e-01       38.85
  249    1.150000e-01       37.16
  250    1.150000e-01       35.60
